Facility_ID,Year,Infections_Reported,Infections_Predicted,Central_line_Days,State,HAI,Facility_Name,County,Hospital_Category_RiskAdjustment,Facility_Type,Comparison,Met_2020_Goal,Months,Notes,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,rate_per_1000,SIR_filled
930000047,2021,7.0,4.51,5308.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Lakewood Regional Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.68,3.07,1.3187641296156745,1.5521064301552108
930000047,2022,7.0,4.45,6253.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Lakewood Regional Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.69,3.11,1.1194626579241964,1.5730337078651684
930000047,2023,3.0,4.68,6549.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Lakewood Regional Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.16,1.74,0.45808520384791573,0.6410256410256411
930000049,2021,17.0,19.71,18715.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.52,1.35,0.9083622762489981,0.8625063419583967
930000049,2022,18.0,21.79,21106.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Santa Monica - Ucla Medical Center And Orthopaedic Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.51,1.28,0.8528380555292334,0.8260670032124828
930000049,2023,22.0,25.15,23232.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Santa Monica - UCLA Medical Center and Orthopaedic Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.56,1.3,0.946969696969697,0.874751491053678
930000050,2021,10.0,5.9,5602.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, Panorama City",Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.86,3.02,1.785076758300607,1.694915254237288
930000050,2022,7.0,5.84,6119.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Panorama City,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.52,2.37,1.1439777741461024,1.1986301369863015
930000050,2023,3.0,5.59,5687.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Panorama City,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.14,1.46,0.5275189027606823,0.5366726296958855
930000052,2021,3.0,4.0,4381.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"PIH Health Hospital, Downey",Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.19,2.04,0.6847751654873316,0.75
930000052,2022,0.0,3.52,3920.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Pih Health Downey Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.0,0.85,0.0,0.0
930000052,2023,4.0,2.66,3007.0,California,Central Line-Associated Bloodstream Infection (CLABSI),PIH Health Downey Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.48,3.62,1.3302294645826405,1.5037593984962405
930000053,2021,3.0,1.07,1491.0,California,Central Line-Associated Bloodstream Infection (CLABSI),East Los Angeles Doctors Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.72,7.65,2.012072434607646,2.803738317757009
930000053,2022,1.0,1.23,1739.0,California,Central Line-Associated Bloodstream Infection (CLABSI),East Los Angeles Doctors Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.04,4.01,0.5750431282346176,0.8130081300813008
930000053,2023,1.0,0.69,964.0,California,Central Line-Associated Bloodstream Infection (CLABSI),East Los Angeles Doctors Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.04,8.07,1.037344398340249,1.4492753623188408
930000054,2021,0.0,0.87,1246.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Encino Hospital Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,4.24,0.0,0.0
930000054,2022,0.0,0.75,1080.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Encino Hospital Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,5.01,0.0,0.0
930000054,2023,0.0,0.66,960.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Encino Hospital Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,5.62,0.0,0.0
930000056,2021,0.0,5.78,6396.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Emanate Health Foothill Presbyterian Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.0,0.52,0.0,0.0
930000056,2022,0.0,6.48,7181.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Emanate Health Foothill Presbyterian Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.0,0.46,0.0,0.0
930000056,2023,0.0,5.22,6508.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Emanate Health Foothill Presbyterian Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Better,Yes,12.0,,0.0,0.57,0.0,0.0
930000058,2021,9.0,5.3,7618.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Garfield Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.85,3.2,1.1814124442110792,1.6981132075471699
930000058,2022,14.0,5.239999999999999,7493.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Garfield Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Worse,No,12.0,,1.56,4.5,1.86841051648205,2.67175572519084
930000058,2023,12.0,5.25,7653.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Garfield Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Worse,No,12.0,,1.26,3.97,1.5680125441003527,2.2857142857142856
930000059,2021,7.0,12.709999999999999,12507.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Glendale,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.24,1.1,0.5596865755177101,0.5507474429583006
930000059,2022,2.0,8.97,8919.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Glendale,Los Angeles,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.04,0.74,0.22424038569346338,0.22296544035674468
930000059,2023,2.0,9.52,9407.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Glendale,Los Angeles,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.04,0.7,0.21260763261401083,0.21008403361344538
930000062,2021,0.0,3.03,4407.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Better,Yes,12.0,,0.0,0.99,0.0,0.0
930000062,2022,0.0,1.13,1682.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,2.65,0.0,0.0
930000062,2023,0.0,1.61,2614.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Greater El Monte Community Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,1.86,0.0,0.0
930000063,2021,13.0,6.5200000000000005,8114.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Henry Mayo Newhall Hospital,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Worse,No,12.0,,1.13,3.38,1.6021690904609318,1.9938650306748464
930000063,2022,6.0,4.32,5449.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Henry Mayo Newhall Hospital,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.57,2.95,1.1011194714626535,1.3888888888888888
930000063,2023,1.0,4.16,5293.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Henry Mayo Newhall Hospital,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,Yes,12.0,,0.01,1.23,0.1889287738522577,0.24038461538461536
930000064,2021,1.0,0.98,1431.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Southern California Hospital at Hollywood,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.03,5.67,0.6988120195667366,1.0204081632653061
930000064,2022,0.0,1.53,2216.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Southern California Hospital At Hollywood,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,1.96,0.0,0.0
930000064,2023,0.0,1.25,1828.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Southern California Hospital at Hollywood,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,Yes,9.0,"Incomplete Reporter, Interpret with Caution",0.0,2.39,0.0,0.0
930000065,2021,8.0,6.78,7277.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Hollywood Presbyterian Medical Center,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.56,2.29,1.0993541294489488,1.1799410029498525
930000065,2022,7.0,7.02,7568.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Hollywood Presbyterian Medical Center,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.44,2.01,0.9249471458773784,0.9971509971509972
930000065,2023,1.0,5.54,6030.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Hollywood Presbyterian Medical Center,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,,0.01,0.9,0.16583747927031509,0.18050541516245489
930000066,2021,6.0,10.78,13322.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Providence Holy Cross Medical Center,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.23,1.17,0.45038282540159136,0.5565862708719852
930000066,2022,2.0,11.5,14558.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Providence Holy Cross Medical Center,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,,0.03,0.58,0.13738150844896277,0.17391304347826086
930000066,2023,2.0,12.15,14982.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Providence Holy Cross Medical Center,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,,0.03,0.55,0.13349352556401015,0.1646090534979424
930000068,2021,9.0,12.06,12663.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Good Samaritan Hospital, Los Angeles",Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.37,1.39,0.7107320540156361,0.7462686567164178
930000068,2022,3.0,10.88,10442.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Pih Health Good Samaritan Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Better,Yes,12.0,¥ See Data Dictionary,0.07,0.77,0.2873012832790653,0.275735294117647
930000068,2023,5.0,7.140000000000001,6990.0,California,Central Line-Associated Bloodstream Infection (CLABSI),PIH Health Good Samaritan Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.26,1.58,0.7153075822603719,0.7002801120448179
930000070,2021,0.0,7.63,8355.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Emanate Health Inter-Community Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.0,0.39,0.0,0.0
930000070,2022,0.0,7.69,8478.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Emanate Health Inter-Community Hospital,Los Angeles,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.0,0.39,0.0,0.0
930000070,2023,1.0,7.25,8968.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Emanate Health Inter-Community Hospital,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Better,Yes,12.0,,0.01,0.68,0.11150758251561106,0.13793103448275862
930000071,2021,10.0,7.54,7273.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, South Bay",Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.67,2.36,1.3749484394335212,1.3262599469496021
930000071,2022,8.0,5.16,5074.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - South Bay,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.72,2.95,1.5766653527788725,1.5503875968992247
930000071,2023,11.0,5.46,5371.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - South Bay,Los Angeles,Acute Care Hospital,Major Teaching,Worse,No,12.0,,1.06,3.5,2.048035747533048,2.0146520146520146
930000072,2021,26.0,21.64,19707.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, Los Angeles",Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.8,1.74,1.3193281575074847,1.2014787430683918
930000072,2022,20.0,19.94,17904.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Los Angeles,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.63,1.52,1.1170688114387846,1.0030090270812437
930000072,2023,13.0,19.15,17098.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Los Angeles,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.38,1.13,0.7603228447771669,0.6788511749347259
930000074,2021,16.0,8.16,7295.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, Downey",Los Angeles,Acute Care Hospital,Major Teaching,Worse,No,12.0,,1.16,3.12,2.1932830705962987,1.9607843137254901
930000074,2022,14.0,12.55,10362.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital-Downey,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.64,1.83,1.3510905230650454,1.1155378486055776
930000074,2023,9.0,10.11,9112.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital-Downey,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.43,1.63,0.9877085162423179,0.8902077151335313
930000076,2021,10.0,9.29,8902.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, West LA",Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.55,1.92,1.1233430689732644,1.0764262648008613
930000076,2022,16.0,7.77,7640.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital-West La,Los Angeles,Acute Care Hospital,Major Teaching,Worse,No,12.0,,1.22,3.27,2.0942408376963355,2.0592020592020592
930000076,2023,10.0,7.82,7770.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital-West LA,Los Angeles,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.65,2.28,1.287001287001287,1.278772378516624
930000077,2021,0.0,2.53,3644.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Palmdale Regional Medical Center,Los Angeles,Acute Care Hospital,Major Teaching,Same,Yes,12.0,,0.0,1.21,0.0,0.0
930000077,2022,3.0,3.23,4656.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Palmdale Regional Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.24,2.52,0.6443298969072165,0.9287925696594427
930000077,2023,1.0,4.52,5602.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Palmdale Regional Medical Center,Los Angeles,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.01,1.09,0.1785076758300607,0.22123893805309736
930000081,2021,12.0,7.96,10007.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Providence Little Company of Mary Medical Center Torrance,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.82,2.56,1.199160587588688,1.5075376884422111
930000081,2022,6.0,7.62,9733.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Providence Little Company Of Mary Medical Center Torrance,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.32,1.64,0.6164594677899928,0.7874015748031495
930000081,2023,6.0,6.7,8648.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Providence Little Company of Mary Medical Center Torrance,Los Angeles,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.36,1.86,0.6938020351526364,0.8955223880597015
930000085,2021,0.0,1.4,2471.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Los Angeles Community Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,2.15,0.0,0.0
930000085,2022,0.0,0.99,1718.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Los Angeles Community Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,3.73,0.0,0.0
930000085,2023,0.0,1.02,1890.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Los Angeles Community Hospital,Los Angeles,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,2.93,0.0,0.0
930000088,2021,39.0,10.24,5682.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kindred Hospital, Los Angeles",Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Worse,No,12.0,,2.75,5.16,6.863780359028511,3.80859375
930000088,2022,31.0,13.65,7574.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital - Los Angeles,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Worse,No,12.0,,1.57,3.18,4.092949564298918,2.271062271062271
930000088,2023,12.0,11.1,6155.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kindred Hospital - Los Angeles,Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.59,1.84,1.9496344435418358,1.0810810810810811
930000089,2021,14.0,9.52,6172.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kindred Hospital, La Mirada",Los Angeles,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.84,2.41,2.268308489954634,1.4705882352941178
